Time,VC,VE,VH,VM,VR,VT,Total,PC,PE,PH,PM,PR,PT,Trans,Region,RegName
2016-05-09 17:15:06,55,71,5,212,217,5,565,0.097345133,0.125663717,0.008849558,0.375221239,0.384070796,0.008849558,0.04,0,NCR
2016-05-09 18:45:47,55,71,5,212,217,5,565,0.097345133,0.125663717,0.008849558,0.375221239,0.384070796,0.008849558,0.04,0,NCR
2016-05-09 18:46:30,1478,1274,138,4886,3172,111,11059,0.133646804,0.115200289,0.012478524,0.441812099,0.28682521,0.010037074,0.26,0,NCR
2016-05-09 18:47:11,2645,1879,206,7478,4765,193,17166,0.154083654,0.109460562,0.012000466,0.435628568,0.277583595,0.011243155,0.39,0,NCR
2016-05-09 18:47:38,33487,27300,3442,116254,73383,2821,256687,0.130458496,0.106355211,0.013409327,0.452901783,0.285885144,0.010990038,5.32,0,NCR
2016-05-09 18:48:07,71101,56514,7285,239206,150995,5880,530981,0.13390498,0.106433187,0.013719888,0.450498229,0.284369874,0.011073843,11.15,0,NCR
2016-05-09 18:48:28,77777,61292,7971,259579,163536,6365,576520,0.134907722,0.106313745,0.01382606,0.450251509,0.283660584,0.01104038,12.12,0,NCR
2016-05-09 18:48:54,78174,61737,8020,261688,164651,6403,580673,0.134626545,0.106319736,0.01381156,0.450663282,0.283552016,0.01102686,12.21,0,NCR
2016-05-09 18:49:15,80997,63572,8306,270886,170527,6614,600902,0.134792362,0.105794289,0.013822553,0.450798966,0.283785043,0.011006786,12.63,0,NCR
2016-05-09 18:49:41,105032,83164,10773,354145,224848,8614,786576,0.133530644,0.105729135,0.01369607,0.450236214,0.285856675,0.010951262,16.46,0,NCR
2016-05-09 18:50:18,273903,222291,29555,958726,595805,23256,2103536,0.13021075,0.105674921,0.014050152,0.455768763,0.283239745,0.01105567,44.12,0,NCR
2016-05-09 18:55:40,329304,268073,36067,1160996,722303,28006,2544749,0.129405297,0.105343592,0.014173107,0.456232029,0.283840567,0.011005408,53.31,0,NCR
2016-05-09 19:06:04,372419,303141,41748,1309737,821427,31512,2879984,0.129312871,0.105257876,0.014495914,0.454772318,0.285219293,0.010941727,60.13,0,NCR
2016-05-09 19:16:14,408866,331766,46152,1436428,901220,34481,3158913,0.129432498,0.105025368,0.014610089,0.454722241,0.28529434,0.010915464,65.88,0,NCR
2016-05-09 19:38:16,439796,359201,49728,1554684,977070,37308,3417787,0.128678586,0.105097538,0.014549766,0.454880307,0.285877967,0.010915835,71.3,0,NCR
2016-05-09 19:46:26,464852,380439,52588,1645211,1033171,39548,3615809,0.128560994,0.105215458,0.01454391,0.455004952,0.285737161,0.010937525,75.42,0,NCR
2016-05-09 19:48:51,490495,400733,55105,1732423,1087144,41616,3807516,0.128822834,0.105247883,0.01447269,0.455000846,0.285525786,0.010929961,79.43,0,NCR
2016-05-09 19:56:38,512361,417715,57428,1807214,1134412,43405,3972535,0.12897583,0.105150741,0.01445626,0.454927143,0.285563752,0.010926273,82.93,0,NCR
2016-05-09 20:08:56,531068,432055,59466,1871228,1174195,44930,4112942,0.129121198,0.105047676,0.014458264,0.45496095,0.285487858,0.010924054,85.88,0,NCR
2016-05-09 20:17:13,547105,445041,61275,1927124,1209016,46302,4235863,0.129160221,0.105065013,0.014465765,0.45495428,0.285423773,0.010930948,88.42,0,NCR
2016-05-09 20:27:07,554242,451331,62115,1953672,1225765,46926,4294051,0.129072058,0.105106111,0.014465361,0.454971774,0.285456554,0.010928142,89.61,0,NCR
2016-05-09 20:40:45,559393,455644,62752,1972875,1237767,47376,4335807,0.129017043,0.105088626,0.014472969,0.4550191,0.285475576,0.010926686,90.5,0,NCR
2016-05-09 20:47:44,563061,459136,63250,1987526,1246985,47795,4367753,0.128913196,0.105119497,0.01448113,0.45504542,0.285498058,0.010942698,91.16,0,NCR
2016-05-09 20:59:07,564862,460720,63479,1993929,1250409,47956,4381355,0.128924043,0.105154684,0.01448844,0.455094143,0.285393217,0.010945472,91.44,0,NCR
2016-05-09 21:07:39,567465,462798,63752,2003727,1256787,48241,4402770,0.128888177,0.105115189,0.014479975,0.45510599,0.285453703,0.010956966,91.88,0,NCR
2016-05-09 21:17:50,568398,463917,63891,2008006,1259529,48339,4412080,0.128827673,0.105147005,0.014480925,0.455115501,0.285472838,0.010956057,92.06,0,NCR
2016-05-09 21:27:52,570183,465860,64139,2015847,1264852,48545,4429426,0.12872616,0.105173898,0.014480206,0.455103438,0.285556639,0.010959659,92.43,0,NCR
2016-05-09 21:37:55,571747,467298,64293,2021475,1268522,48668,4442003,0.128713781,0.105199839,0.014473876,0.455081863,0.285574323,0.010956319,92.68,0,NCR
2016-05-09 21:48:38,573045,468577,64498,2026003,1271612,48786,4452521,0.128701246,0.105238583,0.014485726,0.455023794,0.285593712,0.010956939,92.88,0,NCR
2016-05-09 21:58:53,573962,469612,64629,2029716,1274071,48881,4460871,0.128665904,0.105273611,0.014487978,0.455004415,0.285610366,0.010957726,93.05,0,NCR
2016-05-09 22:08:50,575240,470896,64747,2034306,1276785,48998,4470972,0.128661061,0.105322959,0.014481638,0.455003073,0.285572131,0.010959138,93.27,0,NCR
2016-05-09 22:20:40,577317,472768,64971,2042715,1282417,49203,4489391,0.128595839,0.105307825,0.014472119,0.455009377,0.285655003,0.010959838,93.65,0,NCR
2016-05-09 22:28:46,579364,474374,65144,2049897,1286766,49387,4504932,0.128606603,0.105301035,0.014460596,0.455033949,0.285634944,0.010962874,93.97,0,NCR
2016-05-09 22:38:04,580825,475903,65298,2055510,1289971,49555,4517062,0.128584686,0.105356756,0.014455856,0.455054635,0.285577439,0.010970626,94.22,0,NCR
2016-05-09 22:48:30,581877,476893,65435,2059239,1292058,49651,4525153,0.128587254,0.105387155,0.014460285,0.455065055,0.285528025,0.010972226,94.38,0,NCR
2016-05-09 23:09:12,583454,478384,65651,2065366,1296179,49808,4538842,0.128546885,0.105397809,0.014464262,0.455042498,0.285574823,0.010973724,94.66,0,NCR
2016-05-09 23:30:29,583454,478384,65651,2065366,1296179,49808,4538842,0.128546885,0.105397809,0.014464262,0.455042498,0.285574823,0.010973724,94.66,0,NCR
2016-05-09 23:31:54,584976,480229,65954,2072344,1300254,49999,4553756,0.128460111,0.10545778,0.014483429,0.45508455,0.285534403,0.010979728,94.95,0,NCR
2016-05-09 23:48:02,587510,482050,66285,2080391,1305067,50190,4571493,0.128516001,0.105446951,0.014499639,0.455079117,0.285479383,0.010978908,95.31,0,NCR
2016-05-10 00:12:35,589349,483647,66725,2086605,1308820,50362,4585508,0.128524255,0.105472938,0.014551278,0.455043367,0.285425301,0.010982862,95.59,0,NCR
2016-05-10 00:29:16,590135,484499,66790,2089983,1311135,50461,4593003,0.128485655,0.105486323,0.014541684,0.45503628,0.285463563,0.010986494,95.74,0,NCR
2016-05-10 00:49:34,591278,486076,66882,2095573,1314148,50571,4604528,0.128412293,0.105564783,0.014525267,0.45511136,0.285403412,0.010982885,95.97,0,NCR
2016-05-10 01:08:56,592834,487868,67023,2101255,1317059,50747,4616786,0.128408378,0.105672648,0.014517242,0.455133723,0.285276164,0.010991846,96.22,0,NCR
2016-05-10 01:28:58,594136,488983,67127,2105578,1319742,50850,4626416,0.12842252,0.105693695,0.014509504,0.455120767,0.285262285,0.010991229,96.42,0,NCR
2016-05-10 01:48:25,595151,489932,67402,2110514,1322522,50957,4636478,0.128362736,0.105669001,0.014537328,0.455197674,0.285242807,0.010990454,96.63,0,NCR
2016-05-10 02:08:55,598046,490932,67622,2115890,1326133,51059,4649682,0.128620839,0.105583995,0.01454336,0.455061228,0.285209397,0.010981181,96.93,0,NCR
2016-05-10 02:28:26,599430,491924,67989,2122152,1329531,51175,4662201,0.12857232,0.105513254,0.014583026,0.455182434,0.28517239,0.010976575,97.2,0,NCR
2016-05-10 02:48:22,600236,492642,68362,2126458,1331928,51251,4670877,0.12850606,0.105470985,0.014635795,0.45525883,0.285155871,0.010972458,97.37,0,NCR
2016-05-10 03:08:18,600440,492854,68389,2127438,1332498,51271,4672890,0.128494358,0.105470918,0.014635269,0.455272433,0.285155011,0.010972011,97.41,0,NCR
2016-05-10 03:29:34,601225,494017,68547,2132451,1334600,51387,4682227,0.128405778,0.105508981,0.014639828,0.455435202,0.285035305,0.010974906,97.58,0,NCR
2016-05-10 03:48:15,601850,494692,68699,2135926,1336411,51466,4689044,0.128352389,0.105499543,0.014650961,0.455514173,0.285007136,0.010975798,97.72,0,NCR
2016-05-10 04:09:01,602875,495753,68806,2140279,1338661,51600,4697974,0.128326594,0.10552485,0.014645888,0.455574892,0.284944319,0.010983458,97.93,0,NCR
2016-05-10 04:28:38,603894,496751,68912,2144725,1341506,51716,4707504,0.128283269,0.105523224,0.014638755,0.455597064,0.284971824,0.010985864,98.13,0,NCR
2016-05-10 04:48:45,604382,497259,68963,2147260,1342889,51772,4712525,0.128250142,0.105518591,0.014633981,0.455649572,0.284961671,0.010986043,98.24,0,NCR
2016-05-10 05:08:52,604566,497381,68977,2148006,1343350,51793,4714073,0.128247059,0.105509821,0.014632145,0.455658196,0.284965888,0.01098689,98.27,0,NCR
2016-05-10 05:39:52,604739,497618,68994,2149208,1343837,51820,4716216,0.128225467,0.105512131,0.014629101,0.455706015,0.284939663,0.010987622,98.32,0,NCR
2016-05-10 06:08:16,605021,497848,69014,2150390,1344605,51842,4718720,0.128217186,0.105504883,0.014625576,0.455714685,0.284951216,0.010986454,98.37,0,NCR
2016-05-10 06:40:30,605088,497878,69015,2150582,1344798,51847,4719208,0.128218125,0.10550033,0.014624276,0.455708246,0.284962646,0.010986377,98.38,0,NCR
2016-05-10 07:08:38,605127,497921,69018,2150802,1344987,51858,4719713,0.128212669,0.105498152,0.014623347,0.455706099,0.284972201,0.010987533,98.39,0,NCR
2016-05-10 07:38:11,605276,497958,69020,2151207,1345475,51870,4720806,0.128214546,0.105481564,0.014620385,0.455686381,0.285009594,0.010987531,98.41,0,NCR
2016-05-10 08:17:46,605334,497979,69024,2151374,1345605,51873,4721189,0.12821643,0.105477455,0.014620046,0.455684786,0.285014008,0.010987275,98.43,0,NCR
2016-05-10 08:39:14,605716,498346,69050,2153506,1346672,51906,4725196,0.128188545,0.105465678,0.01461315,0.45574956,0.284998125,0.010984941,98.52,0,NCR
2016-05-10 09:08:37,606123,498671,69089,2155323,1347808,51938,4728952,0.128172796,0.105450637,0.014609791,0.455771807,0.285011986,0.010982983,98.6,0,NCR
2016-05-10 09:38:09,606703,499409,69160,2158010,1349359,52002,4734643,0.128141235,0.105479758,0.014607226,0.455791493,0.284996989,0.010983299,98.71,0,NCR
2016-05-10 10:08:39,607198,500045,69227,2160473,1350695,52066,4739704,0.128108844,0.105501314,0.014605764,0.455824457,0.284974547,0.010985074,98.8,0,NCR
2016-05-10 10:39:15,607582,500406,69281,2162214,1352320,52105,4743908,0.128076261,0.105483917,0.014604204,0.455787507,0.28506455,0.01098356,98.89,0,NCR
2016-05-10 11:08:48,607582,500406,69281,2162214,1352320,52105,4743908,0.128076261,0.105483917,0.014604204,0.455787507,0.28506455,0.01098356,98.89,0,NCR
2016-05-10 11:40:55,607582,500406,69281,2162214,1352320,52105,4743908,0.128076261,0.105483917,0.014604204,0.455787507,0.28506455,0.01098356,98.89,0,NCR
2016-05-10 12:09:02,607633,500460,69283,2162498,1352470,52112,4744456,0.128072217,0.105483115,0.014602939,0.455794721,0.28506324,0.010983767,98.9,0,NCR
2016-05-10 12:41:15,607633,500460,69283,2162498,1352470,52112,4744456,0.128072217,0.105483115,0.014602939,0.455794721,0.28506324,0.010983767,98.9,0,NCR
2016-05-10 13:08:52,607905,500633,69361,2163589,1353286,52133,4746907,0.128063389,0.105465095,0.01461183,0.455789212,0.285087953,0.01098252,98.95,0,NCR
2016-05-10 13:38:35,608450,501158,69412,2166278,1354923,52197,4752418,0.128029563,0.105453266,0.014605618,0.455826487,0.285101816,0.010983251,99.06,0,NCR
2016-05-10 14:08:42,608587,501290,69418,2166756,1355254,52203,4753508,0.128029026,0.105456854,0.014603531,0.455822521,0.285106073,0.010981995,99.08,0,NCR
2016-05-10 14:38:54,608625,501346,69441,2167091,1355371,52205,4754079,0.128021642,0.105455967,0.014606615,0.455838239,0.28509644,0.010981096,99.09,0,NCR
2016-05-10 15:10:30,609122,501775,69818,2170489,1356736,52248,4760188,0.127961753,0.105410753,0.014667068,0.455967075,0.285017314,0.010976037,99.22,0,NCR
2016-05-10 15:39:57,609521,502060,69855,2171707,1357446,52270,4762859,0.127973765,0.105411477,0.014666611,0.455967099,0.285006548,0.010974501,99.28,0,NCR
2016-05-10 16:11:34,609656,502195,69929,2172553,1357842,52280,4764455,0.127959231,0.105404501,0.01467723,0.455991924,0.284994191,0.010972923,99.31,0,NCR
2016-05-10 16:40:10,609782,502353,69949,2173025,1358198,52298,4765605,0.127954793,0.105412219,0.014677885,0.45598093,0.285000121,0.010974053,99.33,0,NCR
2016-05-10 17:32:55,609782,502353,69949,2173025,1358198,52298,4765605,0.127954793,0.105412219,0.014677885,0.45598093,0.285000121,0.010974053,99.33,0,NCR
2016-05-10 17:51:46,609976,502420,70021,2173718,1358584,52310,4767029,0.127957266,0.105394786,0.014688604,0.455990094,0.284995959,0.010973292,99.36,0,NCR
2016-05-10 18:55:36,610220,502666,70040,2174692,1359121,52341,4769080,0.1279534,0.105401042,0.014686271,0.455998222,0.284985993,0.010975073,99.41,0,NCR
2016-05-10 19:55:10,610263,502700,70073,2175049,1359249,52349,4769683,0.127946239,0.105394845,0.014691333,0.456015421,0.2849768,0.010975363,99.42,0,NCR
2016-05-10 20:57:19,610432,502806,70135,2175695,1359836,52358,4771262,0.127939317,0.105382182,0.014699465,0.455999901,0.285005518,0.010973617,99.45,0,NCR
2016-05-10 21:56:53,610474,502857,70140,2176004,1359950,52367,4771792,0.127933908,0.105381165,0.01469888,0.456014009,0.284997753,0.010974284,99.46,0,NCR
2016-05-10 22:55:49,610474,502857,70140,2176004,1359950,52367,4771792,0.127933908,0.105381165,0.01469888,0.456014009,0.284997753,0.010974284,99.46,0,NCR
2016-05-10 23:55:58,610616,502984,70148,2176641,1360309,52383,4773081,0.127929109,0.105379314,0.014696587,0.456024316,0.284996002,0.010974672,99.49,0,NCR
2016-05-11 01:13:50,610701,503022,70151,2176837,1360441,52385,4773537,0.127934695,0.105377208,0.014695812,0.456021814,0.284996429,0.010974043,99.5,0,NCR
2016-05-11 01:58:47,610701,503022,70151,2176837,1360441,52385,4773537,0.127934695,0.105377208,0.014695812,0.456021814,0.284996429,0.010974043,99.5,0,NCR
2016-05-11 02:56:56,610701,503022,70151,2176837,1360441,52385,4773537,0.127934695,0.105377208,0.014695812,0.456021814,0.284996429,0.010974043,99.5,0,NCR
2016-05-11 03:55:31,611056,503210,70209,2177842,1360961,52401,4775679,0.127951648,0.10536931,0.014701365,0.456027719,0.284977487,0.010972471,99.55,0,NCR
2016-05-11 04:55:25,611115,503283,70215,2178126,1361117,52409,4776265,0.127948303,0.105371666,0.014700817,0.456031229,0.284975185,0.0109728,99.56,0,NCR
2016-05-11 05:54:43,611154,503313,70216,2178280,1361245,52412,4776620,0.127946958,0.105370115,0.014699934,0.456029577,0.284980802,0.010972612,99.57,0,NCR
2016-05-11 06:54:47,611154,503313,70216,2178280,1361245,52412,4776620,0.127946958,0.105370115,0.014699934,0.456029577,0.284980802,0.010972612,99.57,0,NCR
2016-05-11 07:54:32,611154,503313,70216,2178280,1361245,52412,4776620,0.127946958,0.105370115,0.014699934,0.456029577,0.284980802,0.010972612,99.57,0,NCR
2016-05-11 08:56:00,611154,503313,70216,2178280,1361245,52412,4776620,0.127946958,0.105370115,0.014699934,0.456029577,0.284980802,0.010972612,99.57,0,NCR
2016-05-11 09:58:14,611154,503313,70216,2178280,1361245,52412,4776620,0.127946958,0.105370115,0.014699934,0.456029577,0.284980802,0.010972612,99.57,0,NCR
2016-05-11 10:57:28,611154,503313,70216,2178280,1361245,52412,4776620,0.127946958,0.105370115,0.014699934,0.456029577,0.284980802,0.010972612,99.57,0,NCR
2016-05-11 11:57:02,611154,503313,70216,2178280,1361245,52412,4776620,0.127946958,0.105370115,0.014699934,0.456029577,0.284980802,0.010972612,99.57,0,NCR
2016-05-11 12:57:31,611154,503313,70216,2178280,1361245,52412,4776620,0.127946958,0.105370115,0.014699934,0.456029577,0.284980802,0.010972612,99.57,0,NCR
2016-05-11 14:00:41,611217,503366,70254,2178607,1361394,52422,4777260,0.127943005,0.105367093,0.014705919,0.456036933,0.284973813,0.010973236,99.58,0,NCR
2016-05-11 14:55:20,611217,503366,70254,2178607,1361394,52422,4777260,0.127943005,0.105367093,0.014705919,0.456036933,0.284973813,0.010973236,99.58,0,NCR
2016-05-11 15:58:40,611217,503366,70254,2178607,1361394,52422,4777260,0.127943005,0.105367093,0.014705919,0.456036933,0.284973813,0.010973236,99.58,0,NCR
2016-05-11 16:55:15,611217,503366,70254,2178607,1361394,52422,4777260,0.127943005,0.105367093,0.014705919,0.456036933,0.284973813,0.010973236,99.58,0,NCR
2016-05-11 17:56:34,611217,503366,70254,2178607,1361394,52422,4777260,0.127943005,0.105367093,0.014705919,0.456036933,0.284973813,0.010973236,99.58,0,NCR
2016-05-11 18:55:54,611259,503402,70262,2178884,1361505,52427,4777739,0.127938969,0.105364064,0.014706119,0.45604919,0.284968476,0.010973182,99.59,0,NCR
2016-05-11 20:00:25,611259,503402,70262,2178884,1361505,52427,4777739,0.127938969,0.105364064,0.014706119,0.45604919,0.284968476,0.010973182,99.59,0,NCR
2016-05-11 20:56:14,611259,503402,70262,2178884,1361505,52427,4777739,0.127938969,0.105364064,0.014706119,0.45604919,0.284968476,0.010973182,99.59,0,NCR
2016-05-11 21:57:43,611307,503441,70300,2179151,1361652,52429,4778280,0.127934529,0.105360297,0.014712407,0.456053433,0.284966976,0.010972358,99.6,0,NCR
2016-05-11 22:55:37,611307,503441,70300,2179151,1361652,52429,4778280,0.127934529,0.105360297,0.014712407,0.456053433,0.284966976,0.010972358,99.6,0,NCR
2016-05-11 23:55:36,611307,503441,70300,2179151,1361652,52429,4778280,0.127934529,0.105360297,0.014712407,0.456053433,0.284966976,0.010972358,99.6,0,NCR
2016-05-12 00:56:01,611307,503441,70300,2179151,1361652,52429,4778280,0.127934529,0.105360297,0.014712407,0.456053433,0.284966976,0.010972358,99.6,0,NCR
2016-05-12 01:58:21,611307,503441,70300,2179151,1361652,52429,4778280,0.127934529,0.105360297,0.014712407,0.456053433,0.284966976,0.010972358,99.6,0,NCR
2016-05-12 02:56:36,611307,503441,70300,2179151,1361652,52429,4778280,0.127934529,0.105360297,0.014712407,0.456053433,0.284966976,0.010972358,99.6,0,NCR
2016-05-12 03:55:05,611307,503441,70300,2179151,1361652,52429,4778280,0.127934529,0.105360297,0.014712407,0.456053433,0.284966976,0.010972358,99.6,0,NCR
2016-05-12 05:00:30,611307,503441,70300,2179151,1361652,52429,4778280,0.127934529,0.105360297,0.014712407,0.456053433,0.284966976,0.010972358,99.6,0,NCR
2016-05-12 05:55:04,611307,503441,70300,2179151,1361652,52429,4778280,0.127934529,0.105360297,0.014712407,0.456053433,0.284966976,0.010972358,99.6,0,NCR
